First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Appraised Value,Seller Score,Motivated Seller Flags,Year Built,Sq Ft,Bedrooms,Bathrooms,Source,Public Records URL
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000812653000000,,,30,Vacant / no homestead,1963,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000812653000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26430500110070000,,,30,Vacant / no homestead,1956,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26430500110070000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26462500170210000,,,30,Vacant / no homestead,1976,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26462500170210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28029500010300000,,,30,Vacant / no homestead,1972,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28029500010300000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000687319000000,,,30,Vacant / no homestead,1996,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000687319000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000751240000000,,,30,Vacant / no homestead,1963,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000751240000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26462500170030000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26462500170030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26499500020100000,,,30,Vacant / no homestead,1949,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26499500020100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32433500280060000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32433500280060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26092750060380000,,,30,Vacant / no homestead,1991,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26092750060380000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,008711000119A0000,,,30,Vacant / no homestead,1997,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=008711000119A0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,16039560050480000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=16039560050480000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38183500040220000,,,30,Vacant / no homestead,1968,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38183500040220000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000808477000000,,,30,Vacant / no homestead,1966,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000808477000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,300234200B0230000,,,30,Vacant / no homestead,2003,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=300234200B0230000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000749323000000,,,30,Vacant / no homestead,1962,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000749323000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20000900060030000,,,30,Vacant / no homestead,1988,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20000900060030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38039500140190000,,,30,Vacant / no homestead,1961,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38039500140190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26625060010300000,,,30,Vacant / no homestead,1997,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26625060010300000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000480235000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000480235000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42223500010060000,,,30,Vacant / no homestead,1975,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42223500010060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000183379000000,,,30,Vacant / no homestead,1925,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000183379000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,14104540030020000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=14104540030020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26312500090110000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26312500090110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,602185006107A0000,,,30,Vacant / no homestead,1999,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=602185006107A0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,14017000550090000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=14017000550090000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000182905000000,,,30,Vacant / no homestead,1925,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000182905000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,381535800P0110000,,,30,Vacant / no homestead,2000,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=381535800P0110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,180001600A0210000,,,30,Vacant / no homestead,1997,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=180001600A0210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000319822000000,,,30,Vacant / no homestead,1950,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000319822000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000231367000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000231367000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000820133400000,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000820133400000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28099500020360000,,,30,Vacant / no homestead,1958,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28099500020360000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26332500090130100,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26332500090130100
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,320651000A0100000,,,30,Vacant / no homestead,1996,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=320651000A0100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000590356000000,,,30,Vacant / no homestead,1952,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000590356000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42011500160200000,,,30,Vacant / no homestead,1976,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42011500160200000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26273900060080000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26273900060080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000587518000000,,,30,Vacant / no homestead,2020,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000587518000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,386170100J0020000,,,30,Vacant / no homestead,1987,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=386170100J0020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,180013000C0050000,,,30,Vacant / no homestead,1991,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=180013000C0050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32547590000M00149,,,30,Vacant / no homestead,1982,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32547590000M00149
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,006138000C0490000,,,30,Vacant / no homestead,2021,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=006138000C0490000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38238770530120000,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38238770530120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,24221500080190000,,,30,Vacant / no homestead,1960,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=24221500080190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,007554000E0260000,,,30,Vacant / no homestead,2001,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=007554000E0260000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32406500070230000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32406500070230000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,440162500A0140000,,,30,Vacant / no homestead,1999,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=440162500A0140000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42129500040210000,,,30,Vacant / no homestead,1967,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42129500040210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000170770000000,,,30,Vacant / no homestead,1935,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000170770000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,440224100F0560000,,,30,Vacant / no homestead,1997,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=440224100F0560000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000336862000000,,,30,Vacant / no homestead,1938,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000336862000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42211700190170000,,,30,Vacant / no homestead,1976,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42211700190170000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000316540000000,,,30,Vacant / no homestead,1949,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000316540000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,14053000020350000,,,30,Vacant / no homestead,1983,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=14053000020350000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000689008000000,,,30,Vacant / no homestead,1930,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000689008000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,380980000B0140000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=380980000B0140000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,180013600C0070000,,,30,Vacant / no homestead,1995,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=180013600C0070000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26343500080100000,,,30,Vacant / no homestead,1972,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26343500080100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,282423000A0170000,,,30,Vacant / no homestead,2001,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=282423000A0170000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26006700020030000,,,30,Vacant / no homestead,1983,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26006700020030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000756469050000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000756469050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000424336000000,,,30,Vacant / no homestead,1965,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000424336000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26074460110290000,,,30,Vacant / no homestead,1979,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26074460110290000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000804010000000,,,30,Vacant / no homestead,1930,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000804010000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26239000010010000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26239000010010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000811152920000,,,30,Vacant / no homestead,1979,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000811152920000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000292795000000,,,30,Vacant / no homestead,1926,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000292795000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20098570040060000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20098570040060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28172500030250000,,,30,Vacant / no homestead,1972,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28172500030250000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000448177000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000448177000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000799471020000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000799471020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000538603000000,,,30,Vacant / no homestead,2016,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000538603000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000820307240000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000820307240000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26074450140190000,,,30,Vacant / no homestead,1978,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26074450140190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000295705000000,,,30,Vacant / no homestead,1928,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000295705000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42075000010010000,,,30,Vacant / no homestead,1979,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42075000010010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,22121900060290000,,,30,Vacant / no homestead,1978,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=22121900060290000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,325577000H0070000,,,30,Vacant / no homestead,2001,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=325577000H0070000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000751018440000,,,30,Vacant / no homestead,1967,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000751018440000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26671500040080000,,,30,Vacant / no homestead,1978,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26671500040080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000794905000000,,,30,Vacant / no homestead,1966,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000794905000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000799568100000,,,30,Vacant / no homestead,1988,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000799568100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000529663000000,,,30,Vacant / no homestead,1951,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000529663000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26179350020060000,,,30,Vacant / no homestead,1995,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26179350020060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000820506060000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000820506060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000371941000000,,,30,Vacant / no homestead,1965,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000371941000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000786970800000,,,30,Vacant / no homestead,1979,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000786970800000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000368278100000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000368278100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38082500100100000,,,30,Vacant / no homestead,1963,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38082500100100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000808592080000,,,30,Vacant / no homestead,1969,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000808592080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000465085000000,,,30,Vacant / no homestead,1946,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000465085000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,160483200R0170000,,,30,Vacant / no homestead,2000,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=160483200R0170000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42106600020490000,,,30,Vacant / no homestead,1975,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42106600020490000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,18005000060100000,,,30,Vacant / no homestead,1979,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=18005000060100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,360790000C0250000,,,30,Vacant / no homestead,1994,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=360790000C0250000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,910528000A0090000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=910528000A0090000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,006630000B0090000,,,30,Vacant / no homestead,2005,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=006630000B0090000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000820003420000,,,30,Vacant / no homestead,1976,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000820003420000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,60084501370090000,,,30,Vacant / no homestead,1928,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=60084501370090000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42134500030140000,,,30,Vacant / no homestead,1972,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42134500030140000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000654199900000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000654199900000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000408916000000,,,30,Vacant / no homestead,2002,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000408916000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000607663000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000607663000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000688357000000,,,30,Vacant / no homestead,1935,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000688357000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42046600080040000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42046600080040000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000625981000000,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000625981000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,261784800R1060000,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=261784800R1060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,381982500C0190000,,,30,Vacant / no homestead,1999,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=381982500C0190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28183500080190000,,,30,Vacant / no homestead,1963,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28183500080190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,380874800V0050000,,,30,Vacant / no homestead,2006,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=380874800V0050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32431500090030000,,,30,Vacant / no homestead,1957,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32431500090030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,008212000C0010000,,,30,Vacant / no homestead,2005,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=008212000C0010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000410077000000,,,30,Vacant / no homestead,1935,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000410077000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26460570070050000,,,30,Vacant / no homestead,1982,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26460570070050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000636271000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000636271000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26421700120020000,,,30,Vacant / no homestead,1975,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26421700120020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,140205000210R0000,,,30,Vacant / no homestead,1972,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=140205000210R0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000463696000000,,,30,Vacant / no homestead,1956,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000463696000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,60192500050010000,,,30,Vacant / no homestead,1996,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=60192500050010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000763156000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000763156000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000820105180000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000820105180000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26421590030210000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26421590030210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,60084501550010000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=60084501550010000
